paper_id,year,top_level,primary_category,category,is_primary_category
2209.12387,2022,cs,cs.LG,stat.ML,False
2402.01900,2024,stat,stat.ML,stat.ML,True
2402.01900,2024,stat,stat.ML,cs.LG,False
2306.08708,2023,cs,cs.AI,cs.AI,True
2306.08708,2023,cs,cs.AI,cs.DC,False
2306.08708,2023,cs,cs.AI,cs.NI,False
2111.07307,2021,stat,stat.ML,stat.ML,True
2111.07307,2021,stat,stat.ML,cs.LG,False
2101.09174,2021,stat,stat.ML,stat.ML,True
2101.09174,2021,stat,stat.ML,cs.LG,False
2305.04008,2023,cs,cs.CY,cs.CY,True
2407.16160,2024,cs,cs.AI,cs.AI,True
2407.16160,2024,cs,cs.AI,cs.CL,False
2312.05579,2023,stat,stat.ML,stat.ML,True
2312.05579,2023,stat,stat.ML,cs.LG,False
2003.13619,2020,cs,cs.LG,cs.LG,True
2003.13619,2020,cs,cs.LG,cs.SE,False
2009.08062,2020,cs,cs.LG,cs.LG,True
2009.08062,2020,cs,cs.LG,stat.ML,False
2602.11159,2025,cs,cs.AI,cs.AI,True
2602.11159,2025,cs,cs.AI,cs.HC,False
2602.11159,2025,cs,cs.AI,cs.LG,False
2107.01606,2021,cs,cs.LG,cs.LG,True
2107.01606,2021,cs,cs.LG,stat.ML,False
2203.07136,2022,stat,stat.ML,stat.ML,True
2203.07136,2022,stat,stat.ML,cs.GT,False
2203.07136,2022,stat,stat.ML,cs.LG,False
2512.15634,2025,cs,cs.CL,cs.CL,True
2512.15634,2025,cs,cs.CL,cs.AI,False
2512.15634,2025,cs,cs.CL,cs.LG,False
2211.07344,2022,cs,cs.CL,cs.CL,True
2304.10783,2023,cs,cs.LG,cs.LG,True
2304.10783,2023,cs,cs.LG,cs.CR,False
2304.10783,2023,cs,cs.LG,cs.DC,False
2502.18719,2025,cs,cs.HC,cs.HC,True
2502.18719,2025,cs,cs.HC,eess.SP,False
2106.03823,2021,stat,stat.ML,stat.ML,True
2106.03823,2021,stat,stat.ML,cs.LG,False
2106.03823,2021,stat,stat.ML,stat.CO,False
2405.13073,2024,stat,stat.ML,stat.ML,True
2405.13073,2024,stat,stat.ML,cs.LG,False
2410.14673,2024,stat,stat.ML,stat.ML,True
2410.14673,2024,stat,stat.ML,cs.LG,False
2302.00816,2023,stat,stat.AP,stat.AP,True
2302.00816,2023,stat,stat.AP,cs.CV,False
2512.08218,2025,cs,cs.LG,cs.LG,True
2512.08218,2025,cs,cs.LG,cs.AI,False
2406.00326,2024,stat,stat.AP,stat.AP,True
2406.00326,2024,stat,stat.AP,econ.EM,False
2505.20095,2025,cs,cs.LG,cs.LG,True
2510.02107,2025,cs,cs.LG,cs.LG,True
2501.19143,2025,cs,cs.AI,cs.AI,True
2501.19143,2025,cs,cs.AI,cs.CR,False
2501.19143,2025,cs,cs.AI,cs.CV,False
2510.26811,2025,stat,stat.AP,stat.AP,True
2510.26811,2025,stat,stat.AP,stat.ME,False
2501.06685,2025,cs,cs.LG,cs.LG,True
2501.06685,2025,cs,cs.LG,stat.ML,False
2008.02676,2020,cs,cs.LG,cs.LG,True
2008.02676,2020,cs,cs.LG,stat.ML,False
2307.16851,2023,cs,cs.LG,cs.LG,True
2307.16851,2023,cs,cs.LG,cs.AI,False
2108.09803,2021,cs,cs.CY,cs.CY,True
2506.22350,2025,stat,stat.AP,stat.AP,True
2309.00125,2023,stat,stat.ML,stat.ML,True
2309.00125,2023,stat,stat.ML,cs.CR,False
2309.00125,2023,stat,stat.ML,cs.LG,False
2109.00538,2021,stat,stat.ML,stat.ML,True
2109.00538,2021,stat,stat.ML,cs.LG,False
2109.00538,2021,stat,stat.ML,physics.data-an,False
2302.11231,2023,cs,cs.AI,cs.AI,True
2302.11231,2023,cs,cs.AI,cs.LG,False
2110.13391,2021,stat,stat.AP,stat.AP,True
2101.12451,2021,stat,stat.AP,stat.AP,True
2012.07580,2020,cs,cs.CL,cs.CL,True
2012.07580,2020,cs,cs.CL,cs.AI,False
2510.25424,2025,stat,stat.AP,stat.AP,True
2510.25424,2025,stat,stat.AP,physics.data-an,False
2105.02568,2021,cs,cs.IR,cs.IR,True
2410.14615,2024,stat,stat.ML,stat.ML,True
2410.14615,2024,stat,stat.ML,cs.AI,False
2410.14615,2024,stat,stat.ML,cs.IT,False
2410.14615,2024,stat,stat.ML,cs.LG,False
2410.14615,2024,stat,stat.ML,eess.SP,False
2410.14615,2024,stat,stat.ML,math.IT,False
2309.14250,2023,stat,stat.AP,stat.AP,True
2309.14250,2023,stat,stat.AP,cs.AI,False
2309.14250,2023,stat,stat.AP,math.ST,False
2309.14250,2023,stat,stat.AP,stat.TH,False
2206.02969,2022,stat,stat.ML,stat.ML,True
2206.02969,2022,stat,stat.ML,cs.LG,False
2206.02969,2022,stat,stat.ML,math.ST,False
2206.02969,2022,stat,stat.ML,stat.TH,False
2404.19157,2024,stat,stat.ML,stat.ML,True
2404.19157,2024,stat,stat.ML,cs.LG,False
2403.14374,2024,cs,cs.CL,cs.CL,True
2403.14374,2024,cs,cs.CL,cs.IR,False
2401.12369,2024,cs,cs.LG,cs.LG,True
2401.12369,2024,cs,cs.LG,stat.ME,False
2406.14302,2024,stat,stat.ML,stat.ML,True
2406.14302,2024,stat,stat.ML,cs.AI,False
2406.14302,2024,stat,stat.ML,cs.LG,False
2505.04608,2025,cs,cs.LG,cs.LG,True
2505.04608,2025,cs,cs.LG,cs.AI,False
2505.04608,2025,cs,cs.LG,stat.ML,False
2210.16969,2022,stat,stat.AP,stat.AP,True
2210.16969,2022,stat,stat.AP,stat.ME,False
2504.01984,2025,stat,stat.AP,stat.AP,True
2504.01984,2025,stat,stat.AP,cs.NA,False
2504.01984,2025,stat,stat.AP,eess.SP,False
2504.01984,2025,stat,stat.AP,math.NA,False
2210.03859,2022,stat,stat.ML,stat.ML,True
2210.03859,2022,stat,stat.ML,cs.LG,False
2103.06518,2021,cs,cs.LG,cs.LG,True
2103.06518,2021,cs,cs.LG,cs.IR,False
2103.06518,2021,cs,cs.LG,cs.MA,False
2002.09267,2020,stat,stat.AP,stat.AP,True
2305.11097,2023,stat,stat.ML,stat.ML,True
2305.11097,2023,stat,stat.ML,cs.LG,False
2106.07137,2021,cs,cs.CL,cs.CL,True
2304.07401,2023,stat,stat.AP,stat.AP,True
2304.07401,2023,stat,stat.AP,stat.ML,False
2211.12983,2022,stat,stat.ML,stat.ML,True
2211.12983,2022,stat,stat.ML,cs.LG,False
2211.12983,2022,stat,stat.ML,stat.AP,False
2401.11389,2024,cs,cs.CL,cs.CL,True
2401.11389,2024,cs,cs.CL,cs.AI,False
2401.11389,2024,cs,cs.CL,cs.LG,False
2210.07822,2022,cs,cs.IR,cs.IR,True
2210.07822,2022,cs,cs.IR,cs.AI,False
2111.03289,2021,stat,stat.ML,stat.ML,True
2111.03289,2021,stat,stat.ML,cs.LG,False
2111.03289,2021,stat,stat.ML,math.ST,False
2111.03289,2021,stat,stat.ML,stat.TH,False
2301.08164,2023,cs,cs.LG,cs.LG,True
2301.08164,2023,cs,cs.LG,cs.IT,False
2301.08164,2023,cs,cs.LG,math.IT,False
2111.09930,2021,cs,cs.LG,cs.LG,True
2402.04922,2024,stat,stat.ML,stat.ML,True
2402.04922,2024,stat,stat.ML,cs.LG,False
2201.02547,2022,stat,stat.ML,stat.ML,True
2201.02547,2022,stat,stat.ML,cs.LG,False
2201.02547,2022,stat,stat.ML,q-bio.GN,False
2001.02306,2020,cs,cs.HC,cs.HC,True
2410.11113,2024,stat,stat.ML,stat.ML,True
2410.11113,2024,stat,stat.ML,cs.LG,False
2410.11113,2024,stat,stat.ML,econ.EM,False
2011.01217,2020,cs,cs.LG,cs.LG,True
2011.01217,2020,cs,cs.LG,math.PR,False
2302.00250,2023,stat,stat.ML,stat.ML,True
2302.00250,2023,stat,stat.ML,cs.LG,False
2411.18656,2024,stat,stat.ML,stat.ML,True
2411.18656,2024,stat,stat.ML,cs.AI,False
2411.18656,2024,stat,stat.ML,cs.LG,False
2310.09779,2023,cs,cs.HC,cs.HC,True
2312.11456,2023,cs,cs.LG,cs.LG,True
2312.11456,2023,cs,cs.LG,cs.AI,False
2312.11456,2023,cs,cs.LG,stat.ML,False
2011.13115,2020,cs,cs.CL,cs.CL,True
2302.00878,2023,stat,stat.ML,stat.ML,True
2302.00878,2023,stat,stat.ML,cs.LG,False
2302.00878,2023,stat,stat.ML,stat.ME,False
2405.14532,2024,stat,stat.ML,stat.ML,True
2405.14532,2024,stat,stat.ML,cs.LG,False
2405.14532,2024,stat,stat.ML,math.ST,False
2405.14532,2024,stat,stat.ML,stat.TH,False
2510.26061,2025,stat,stat.ML,stat.ML,True
2510.26061,2025,stat,stat.ML,cs.AI,False
2510.26061,2025,stat,stat.ML,cs.LG,False
2510.26061,2025,stat,stat.ML,math.OC,False
2009.05990,2020,cs,cs.LG,cs.LG,True
2009.05990,2020,cs,cs.LG,cs.AI,False
2009.05990,2020,cs,cs.LG,math.OC,False
2009.05990,2020,cs,cs.LG,stat.ML,False
2309.13077,2023,cs,cs.LG,cs.LG,True
2309.13077,2023,cs,cs.LG,cs.AI,False
2309.13077,2023,cs,cs.LG,eess.IV,False
2408.13430,2024,stat,stat.AP,stat.AP,True
2408.13430,2024,stat,stat.AP,cs.DL,False
2408.13430,2024,stat,stat.AP,cs.GT,False
2408.13430,2024,stat,stat.AP,cs.LG,False
2408.13430,2024,stat,stat.AP,stat.ML,False
2202.04258,2022,stat,stat.ML,stat.ML,True
2202.04258,2022,stat,stat.ML,cs.LG,False
2211.05523,2022,cs,cs.CL,cs.CL,True
2211.05523,2022,cs,cs.CL,cs.AI,False
2410.19865,2024,cs,cs.LG,cs.LG,True
2410.19865,2024,cs,cs.LG,cs.AI,False
2410.19865,2024,cs,cs.LG,physics.ao-ph,False
2402.00324,2024,cs,cs.LG,cs.LG,True
2012.07516,2020,cs,cs.CL,cs.CL,True
2502.01027,2025,stat,stat.ML,stat.ML,True
2502.01027,2025,stat,stat.ML,cs.LG,False
2403.05281,2024,stat,stat.ML,stat.ML,True
2403.05281,2024,stat,stat.ML,math.ST,False
2403.05281,2024,stat,stat.ML,stat.TH,False
2204.11488,2022,cs,cs.DL,cs.DL,True
2204.11488,2022,cs,cs.DL,cs.IR,False
2510.27562,2025,stat,stat.ML,stat.ML,True
2510.27562,2025,stat,stat.ML,cs.LG,False
2510.27562,2025,stat,stat.ML,math.ST,False
2510.27562,2025,stat,stat.ML,stat.TH,False
2212.14555,2022,stat,stat.ML,stat.ML,True
2212.14555,2022,stat,stat.ML,cs.LG,False
2212.14555,2022,stat,stat.ML,math.PR,False
2310.10107,2023,cs,cs.LG,cs.LG,True
2310.10107,2023,cs,cs.LG,cs.AI,False
2310.10107,2023,cs,cs.LG,cs.SY,False
2310.10107,2023,cs,cs.LG,eess.SY,False
2310.10107,2023,cs,cs.LG,stat.ML,False
2503.21949,2025,cs,cs.LG,cs.LG,True
2209.12598,2022,cs,cs.CY,cs.CY,True
2207.08165,2022,stat,stat.AP,stat.AP,True
2207.08165,2022,stat,stat.AP,cs.LG,False
2304.00195,2023,stat,stat.ML,stat.ML,True
2304.00195,2023,stat,stat.ML,cs.LG,False
2311.05954,2023,stat,stat.AP,stat.AP,True
2311.05954,2023,stat,stat.AP,stat.OT,False
2404.16627,2024,cs,cs.CL,cs.CL,True
2110.02456,2021,stat,stat.ML,stat.ML,True
2110.02456,2021,stat,stat.ML,cs.LG,False
2504.16435,2025,stat,stat.AP,stat.AP,True
2507.21429,2025,stat,stat.ML,stat.ML,True
2507.21429,2025,stat,stat.ML,cs.LG,False
2410.12859,2024,cs,cs.CL,cs.CL,True
2410.12859,2024,cs,cs.CL,cs.AI,False
2410.12859,2024,cs,cs.CL,cs.IR,False
2312.00995,2023,cs,cs.LG,cs.LG,True
2312.00995,2023,cs,cs.LG,stat.ML,False
2406.03878,2024,cs,cs.CL,cs.CL,True
2305.08504,2023,cs,cs.LG,cs.LG,True
2305.08504,2023,cs,cs.LG,cs.AI,False
2305.08504,2023,cs,cs.LG,cs.CR,False
2305.08504,2023,cs,cs.LG,cs.NI,False
2404.04425,2024,stat,stat.ML,stat.ML,True
2404.04425,2024,stat,stat.ML,cs.LG,False
2401.12125,2024,cs,cs.CY,cs.CY,True
2401.12125,2024,cs,cs.CY,cs.HC,False
2304.03775,2023,stat,stat.ML,stat.ML,True
2304.03775,2023,stat,stat.ML,cs.LG,False
2304.03775,2023,stat,stat.ML,q-bio.QM,False
2302.10255,2023,cs,cs.LG,cs.LG,True
2302.10255,2023,cs,cs.LG,physics.flu-dyn,False
2309.15757,2023,cs,cs.LG,cs.LG,True
2309.15757,2023,cs,cs.LG,cs.AI,False
2007.10527,2020,cs,cs.LG,cs.LG,True
2007.10527,2020,cs,cs.LG,cs.AI,False
2007.10527,2020,cs,cs.LG,stat.ML,False
2104.02240,2021,stat,stat.ML,stat.ML,True
2104.02240,2021,stat,stat.ML,cs.LG,False
2307.04055,2023,stat,stat.ML,stat.ML,True
2307.04055,2023,stat,stat.ML,cs.AI,False
2307.04055,2023,stat,stat.ML,cs.GT,False
2307.04055,2023,stat,stat.ML,cs.LG,False
2209.10931,2022,cs,cs.LG,cs.LG,True
2209.10931,2022,cs,cs.LG,cs.DC,False
2511.03154,2025,stat,stat.AP,stat.AP,True
2511.03154,2025,stat,stat.AP,cs.LG,False
2008.09579,2020,stat,stat.ML,stat.ML,True
2008.09579,2020,stat,stat.ML,cs.LG,False
2309.09972,2023,cs,cs.AI,cs.AI,True
2309.09972,2023,cs,cs.AI,cs.CR,False
2408.04178,2024,stat,stat.AP,stat.AP,True
2506.21463,2025,cs,cs.CL,cs.CL,True
2506.21463,2025,cs,cs.CL,cs.LG,False
2506.21463,2025,cs,cs.CL,cs.SD,False
2506.21463,2025,cs,cs.CL,eess.AS,False
2409.09469,2024,stat,stat.ML,stat.ML,True
2409.09469,2024,stat,stat.ML,cs.LG,False
2409.09469,2024,stat,stat.ML,eess.SP,False
2409.09469,2024,stat,stat.ML,q-bio.QM,False
2310.02694,2023,stat,stat.ML,stat.ML,True
2310.02694,2023,stat,stat.ML,cs.LG,False
2310.02694,2023,stat,stat.ML,stat.AP,False
2507.08972,2025,cs,cs.LG,cs.LG,True
2507.08972,2025,cs,cs.LG,cs.AI,False
2507.08972,2025,cs,cs.LG,physics.comp-ph,False
2507.08972,2025,cs,cs.LG,physics.flu-dyn,False
2108.11626,2021,cs,cs.CL,cs.CL,True
2108.11626,2021,cs,cs.CL,cs.AI,False
2004.06555,2020,cs,cs.CL,cs.CL,True
2001.11399,2020,stat,stat.AP,stat.AP,True
2001.11399,2020,stat,stat.AP,cs.LG,False
2001.11399,2020,stat,stat.AP,stat.ML,False
2507.14374,2025,cs,cs.CL,cs.CL,True
2110.11291,2021,stat,stat.ML,stat.ML,True
2110.11291,2021,stat,stat.ML,cs.LG,False
2110.11291,2021,stat,stat.ML,math.AP,False
2110.11291,2021,stat,stat.ML,math.OC,False
2402.08683,2023,stat,stat.AP,stat.AP,True
2402.08683,2023,stat,stat.AP,math.OC,False
2401.03751,2024,cs,cs.HC,cs.HC,True
2508.20301,2025,stat,stat.AP,stat.AP,True
2512.00519,2025,stat,stat.AP,stat.AP,True
2512.00519,2025,stat,stat.AP,cs.CY,False
2305.18974,2023,stat,stat.ML,stat.ML,True
2305.18974,2023,stat,stat.ML,cs.LG,False
2002.05850,2020,stat,stat.AP,stat.AP,True
2107.05166,2021,cs,cs.LG,cs.LG,True
2107.05166,2021,cs,cs.LG,cs.AI,False
2107.05166,2021,cs,cs.LG,cs.CR,False
2107.05166,2021,cs,cs.LG,stat.ML,False
2305.06984,2023,cs,cs.CL,cs.CL,True
2104.05441,2021,stat,stat.ML,stat.ML,True
2104.05441,2021,stat,stat.ML,cs.LG,False
2104.05441,2021,stat,stat.ML,math.ST,False
2104.05441,2021,stat,stat.ML,stat.TH,False
2109.06955,2021,stat,stat.AP,stat.AP,True
2109.06955,2021,stat,stat.AP,stat.ME,False
2405.18427,2024,stat,stat.ML,stat.ML,True
2405.18427,2024,stat,stat.ML,cs.AI,False
2405.18427,2024,stat,stat.ML,cs.LG,False
2012.01133,2020,cs,cs.CL,cs.CL,True
2012.01133,2020,cs,cs.CL,cs.SI,False
2505.01900,2025,cs,cs.CL,cs.CL,True
2507.14154,2025,cs,cs.AI,cs.AI,True
2507.14154,2025,cs,cs.AI,cs.LG,False
2009.05870,2020,stat,stat.ML,stat.ML,True
2009.05870,2020,stat,stat.ML,cs.CC,False
2009.05870,2020,stat,stat.ML,cs.LG,False
2009.05870,2020,stat,stat.ML,math.CO,False
2006.16597,2020,stat,stat.ML,stat.ML,True
2006.16597,2020,stat,stat.ML,cs.LG,False
2505.07267,2025,stat,stat.ML,stat.ML,True
2505.07267,2025,stat,stat.ML,cs.LG,False
2505.15429,2025,stat,stat.ML,stat.ML,True
2505.15429,2025,stat,stat.ML,cs.AI,False
2505.15429,2025,stat,stat.ML,cs.LG,False
2508.20614,2025,stat,stat.ML,stat.ML,True
2508.20614,2025,stat,stat.ML,cs.LG,False
2508.20614,2025,stat,stat.ML,stat.CO,False
2509.01924,2025,stat,stat.ML,stat.ML,True
2509.01924,2025,stat,stat.ML,cs.LG,False
2509.01924,2025,stat,stat.ML,stat.AP,False
2509.01924,2025,stat,stat.ML,stat.ME,False
2012.05444,2020,cs,cs.CL,cs.CL,True
2012.05444,2020,cs,cs.CL,cs.CY,False
2006.03105,2020,stat,stat.AP,stat.AP,True
2006.03105,2020,stat,stat.AP,stat.ME,False
2310.15355,2023,cs,cs.CL,cs.CL,True
2310.15355,2023,cs,cs.CL,cs.AI,False
2503.15583,2025,cs,cs.LG,cs.LG,True
2309.09970,2023,cs,cs.LG,cs.LG,True
2001.06679,2020,stat,stat.ML,stat.ML,True
2001.06679,2020,stat,stat.ML,cs.LG,False
2012.15710,2020,cs,cs.CL,cs.CL,True
2408.15801,2024,cs,cs.CL,cs.CL,True
2110.04256,2021,stat,stat.ML,stat.ML,True
2110.04256,2021,stat,stat.ML,cs.LG,False
2401.14003,2024,cs,cs.CL,cs.CL,True
2401.14003,2024,cs,cs.CL,cs.AI,False
2505.14656,2025,cs,cs.AI,cs.AI,True
2311.03801,2023,stat,stat.AP,stat.AP,True
2503.00815,2025,stat,stat.AP,stat.AP,True
2503.00815,2025,stat,stat.AP,cs.LG,False
2503.00815,2025,stat,stat.AP,stat.CO,False
2410.22526,2024,cs,cs.AI,cs.AI,True
2410.22526,2024,cs,cs.AI,cs.HC,False
2211.00716,2022,cs,cs.LG,cs.LG,True
2211.00716,2022,cs,cs.LG,cs.AI,False
2211.00716,2022,cs,cs.LG,math.OC,False
2211.00716,2022,cs,cs.LG,math.ST,False
2211.00716,2022,cs,cs.LG,stat.ML,False
2211.00716,2022,cs,cs.LG,stat.TH,False
2312.07182,2023,cs,cs.CL,cs.CL,True
2312.07182,2023,cs,cs.CL,cs.LG,False
2211.07893,2022,cs,cs.LG,cs.LG,True
2211.07893,2022,cs,cs.LG,cs.AI,False
2211.07893,2022,cs,cs.LG,cs.CR,False
2211.07893,2022,cs,cs.LG,cs.DC,False
2407.19736,2024,cs,cs.LG,cs.LG,True
2407.19736,2024,cs,cs.LG,eess.SP,False
2502.07107,2025,stat,stat.AP,stat.AP,True
2502.07107,2025,stat,stat.AP,cs.CV,False
2502.07107,2025,stat,stat.AP,stat.ML,False
2405.04484,2024,cs,cs.LG,cs.LG,True
2405.04484,2024,cs,cs.LG,physics.comp-ph,False
2503.18385,2025,cs,cs.LG,cs.LG,True
2503.18385,2025,cs,cs.LG,cs.AI,False
2508.02569,2025,stat,stat.AP,stat.AP,True
2402.09498,2024,cs,cs.AI,cs.AI,True
2311.06493,2023,cs,cs.CL,cs.CL,True
2204.09792,2022,stat,stat.AP,stat.AP,True
2204.09792,2022,stat,stat.AP,cs.LG,False
2506.10946,2025,cs,cs.LG,cs.LG,True
2506.10946,2025,cs,cs.LG,cs.AI,False
2506.10946,2025,cs,cs.LG,cs.CL,False
2005.03899,2020,stat,stat.ML,stat.ML,True
2005.03899,2020,stat,stat.ML,cs.LG,False
2209.01174,2022,cs,cs.CL,cs.CL,True
2503.04386,2025,stat,stat.ML,stat.ML,True
2503.04386,2025,stat,stat.ML,cs.LG,False
2509.06575,2025,stat,stat.ML,stat.ML,True
2509.06575,2025,stat,stat.ML,cs.LG,False
2509.06575,2025,stat,stat.ML,stat.ME,False
2503.20085,2025,stat,stat.AP,stat.AP,True
2411.08432,2024,cs,cs.CL,cs.CL,True
2411.08432,2024,cs,cs.CL,cs.AI,False
2411.08432,2024,cs,cs.CL,cs.LG,False
2302.00464,2023,stat,stat.AP,stat.AP,True
2302.00464,2023,stat,stat.AP,physics.ed-ph,False
2503.05516,2025,cs,cs.CY,cs.CY,True
2503.05516,2025,cs,cs.CY,cs.AI,False
2503.05516,2025,cs,cs.CY,cs.CL,False
2503.05516,2025,cs,cs.CY,cs.HC,False
2101.11446,2021,stat,stat.AP,stat.AP,True
2101.11446,2021,stat,stat.AP,cs.IR,False
2501.11953,2025,cs,cs.CL,cs.CL,True
2510.16048,2025,cs,cs.CY,cs.CY,True
2510.16048,2025,cs,cs.CY,cs.AI,False
2510.16048,2025,cs,cs.CY,cs.LG,False
2410.17139,2024,cs,cs.AI,cs.AI,True
2512.02489,2025,cs,cs.LG,cs.LG,True
2508.04461,2025,cs,cs.LG,cs.LG,True
2508.04461,2025,cs,cs.LG,cs.AI,False
2506.11761,2025,stat,stat.ML,stat.ML,True
2506.11761,2025,stat,stat.ML,cs.LG,False
2110.01078,2021,cs,cs.CL,cs.CL,True
2502.09832,2025,stat,stat.ML,stat.ML,True
2502.09832,2025,stat,stat.ML,cs.DS,False
2502.09832,2025,stat,stat.ML,cs.LG,False
2502.09832,2025,stat,stat.ML,math.PR,False
2502.09832,2025,stat,stat.ML,math.ST,False
2502.09832,2025,stat,stat.ML,stat.TH,False
2307.02115,2023,stat,stat.AP,stat.AP,True
2409.15664,2024,cs,cs.CL,cs.CL,True
2409.15664,2024,cs,cs.CL,cs.AI,False
2106.10252,2021,cs,cs.LG,cs.LG,True
2106.10252,2021,cs,cs.LG,cs.AI,False
2106.10252,2021,cs,cs.LG,cs.IT,False
2106.10252,2021,cs,cs.LG,math.IT,False
2212.07112,2022,cs,cs.CL,cs.CL,True
2212.07112,2022,cs,cs.CL,cs.AI,False
2212.07112,2022,cs,cs.CL,cs.IR,False
2502.06866,2025,cs,cs.LG,cs.LG,True
2502.06866,2025,cs,cs.LG,cs.AI,False
2502.06866,2025,cs,cs.LG,econ.EM,False
2502.06866,2025,cs,cs.LG,stat.AP,False
2502.06866,2025,cs,cs.LG,stat.ML,False
2512.22284,2025,stat,stat.ML,stat.ML,True
2512.22284,2025,stat,stat.ML,cs.LG,False
2302.10182,2023,cs,cs.LG,cs.LG,True
2205.10697,2022,stat,stat.ML,stat.ML,True
2205.10697,2022,stat,stat.ML,cs.LG,False
2205.10697,2022,stat,stat.ML,math.ST,False
2205.10697,2022,stat,stat.ML,stat.TH,False
2307.11286,2023,cs,cs.AI,cs.AI,True
2106.07537,2021,stat,stat.ML,stat.ML,True
2106.07537,2021,stat,stat.ML,cs.LG,False
2106.07537,2021,stat,stat.ML,math.OC,False
2406.10203,2024,cs,cs.CL,cs.CL,True
2306.12389,2023,stat,stat.AP,stat.AP,True
2111.08175,2021,cs,cs.LG,cs.LG,True
2111.08175,2021,cs,cs.LG,stat.ML,False
2204.13943,2022,cs,cs.CL,cs.CL,True
2204.13943,2022,cs,cs.CL,cs.AI,False
2204.13943,2022,cs,cs.CL,cs.HC,False
2504.12458,2025,cs,cs.LG,cs.LG,True
2505.13025,2025,cs,cs.LG,cs.LG,True
2505.13025,2025,cs,cs.LG,cs.AI,False
2002.09309,2020,stat,stat.ML,stat.ML,True
2002.09309,2020,stat,stat.ML,cs.LG,False
2002.09309,2020,stat,stat.ML,stat.CO,False
2105.12065,2021,stat,stat.AP,stat.AP,True
2105.02816,2021,stat,stat.ML,stat.ML,True
2105.02816,2021,stat,stat.ML,cs.IT,False
2105.02816,2021,stat,stat.ML,cs.LG,False
2105.02816,2021,stat,stat.ML,cs.SI,False
2105.02816,2021,stat,stat.ML,math.IT,False
2504.11658,2025,cs,cs.IR,cs.IR,True
2504.11658,2025,cs,cs.IR,cs.AI,False
2110.13006,2021,stat,stat.ML,stat.ML,True
2110.13006,2021,stat,stat.ML,cs.LG,False
2206.13435,2022,cs,cs.CL,cs.CL,True
2206.13435,2022,cs,cs.CL,cs.AI,False
2505.16051,2025,stat,stat.ML,stat.ML,True
2505.16051,2025,stat,stat.ML,cs.LG,False
2008.05824,2020,stat,stat.AP,stat.AP,True
2008.05824,2020,stat,stat.AP,q-fin.RM,False
2504.01811,2025,cs,cs.LG,cs.LG,True
2410.07135,2024,stat,stat.AP,stat.AP,True
2410.07135,2024,stat,stat.AP,cs.LG,False
2410.07135,2024,stat,stat.AP,stat.ML,False
2208.06406,2022,stat,stat.ML,stat.ML,True
2208.06406,2022,stat,stat.ML,cs.LG,False
2202.13460,2022,stat,stat.ML,stat.ML,True
2202.13460,2022,stat,stat.ML,cs.LG,False
2310.10537,2023,cs,cs.LG,cs.LG,True
2310.10537,2023,cs,cs.LG,cs.AI,False
2505.20017,2025,stat,stat.ML,stat.ML,True
2505.20017,2025,stat,stat.ML,cs.LG,False
2510.06038,2025,cs,cs.LG,cs.LG,True
2510.06038,2025,cs,cs.LG,cs.AI,False
2001.09930,2020,stat,stat.ML,stat.ML,True
2001.09930,2020,stat,stat.ML,cs.LG,False
2001.09930,2020,stat,stat.ML,stat.AP,False
2406.12560,2024,stat,stat.ML,stat.ML,True
2406.12560,2024,stat,stat.ML,cs.AI,False
2406.12560,2024,stat,stat.ML,cs.LG,False
2406.12560,2024,stat,stat.ML,math.ST,False
2406.12560,2024,stat,stat.ML,stat.TH,False
2208.03897,2022,stat,stat.ML,stat.ML,True
2208.03897,2022,stat,stat.ML,cs.LG,False
2208.03897,2022,stat,stat.ML,math.OC,False
2109.00173,2021,stat,stat.ML,stat.ML,True
2109.00173,2021,stat,stat.ML,cs.LG,False
2210.04249,2022,cs,cs.LG,cs.LG,True
2305.14012,2023,cs,cs.CL,cs.CL,True
2308.10025,2023,cs,cs.CL,cs.CL,True
2507.23767,2025,stat,stat.ML,stat.ML,True
2507.23767,2025,stat,stat.ML,cs.LG,False
2411.11658,2024,cs,cs.HC,cs.HC,True
2012.00195,2020,cs,cs.LG,cs.LG,True
2012.00195,2020,cs,cs.LG,q-bio.BM,False
2310.18593,2023,stat,stat.ML,stat.ML,True
2310.18593,2023,stat,stat.ML,cs.CY,False
2310.18593,2023,stat,stat.ML,cs.LG,False
2209.12678,2022,cs,cs.CL,cs.CL,True
2209.12678,2022,cs,cs.CL,cs.LG,False
2209.12678,2022,cs,cs.CL,cs.NE,False
2211.12584,2022,cs,cs.LG,cs.LG,True
2211.12584,2022,cs,cs.LG,cs.AI,False
2202.06879,2022,stat,stat.AP,stat.AP,True
2409.18332,2024,cs,cs.LG,cs.LG,True
2409.18332,2024,cs,cs.LG,stat.ML,False
2006.14785,2020,stat,stat.ML,stat.ML,True
2006.14785,2020,stat,stat.ML,cs.LG,False
2306.01001,2023,cs,cs.LG,cs.LG,True
2306.01001,2023,cs,cs.LG,cs.AI,False
2306.01001,2023,cs,cs.LG,stat.ML,False
2508.05663,2025,stat,stat.ML,stat.ML,True
2508.05663,2025,stat,stat.ML,cs.CR,False
2508.05663,2025,stat,stat.ML,cs.LG,False
2508.05663,2025,stat,stat.ML,cs.SY,False
2508.05663,2025,stat,stat.ML,eess.SY,False
2201.00292,2022,stat,stat.ML,stat.ML,True
2201.00292,2022,stat,stat.ML,cs.LG,False
